"Draft","Seat","Colors","Archetype","Themes","Creatures","Noncreatures","Lands","Avg MV","Mainboard","Sideboard"
"42","5","Green/Blue/White","GUW Ramp","Artifacts, Humans","14","9","17","2.74","Talisman of Progress, Ponder, Simic Growth Chamber, Everflowing Chalice, Faerie Conclave, Circuit Mender, Breeding Pool, Wall of Roots, Elvish Mystic, Swamp, Sicarian Infiltrator, Pilgrim's Eye, Basalt Monolith, Serum Visionary, Propagator Drone, Shuri, Vibranium Technologist, Thran Dynamo, Swords to Plowshares, Island, Island, Forest, Forest, Forest, Forest, Treetop Village, Plains, Plains, Plains, Plains, Plains, Mind Stone, Hedge Maze, Lluwen, Exchange Student, Sonic Screwdriver, Mirrorshell Crab, Agent 13, Sharon Carter, Red Guardian, Super-Soldier, Autarch Mammoth, Environmental Scientist, Collector's Vault","Plumecreed Escort, Meteor Sword, Eldrazi Ravager, Imperious Perfect, Consider, Iraxxa, Empress of Mars, Epochrasite, Overwhelming Encounter, Harmonize, Trostani's Summoner, Rootbound Crag, Seismic Sense, Path to the World Tree, Earthrumbler, Fallaji Archaeologist, Tranquil Landscape, Echoing Truth"
"42","6","Black/Green","BG Graveyard","Elves, Creatures","18","5","17","2.78","Fabled Passage, Rubblebelt Maverick, Elves of Deep Shadow, Beanstalk Giant, Summon: Fenrir, Aftermath Analyst, Rise of the Witch-king, Honest Rutstein, Arbor Elf, Jewel Thief, Swamp, Swamp, Swamp, Llanowar Elves, Shriekmaw, Ravenous Chupacabra, Underground Mortuary, Duskwatch Recruiter, Spinewoods Armadillo, Under the Skin, Fell, Overgrown Tomb, Joraga Treespeaker, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Goliath, Mass Manipulator, Malevolent Rumble, Insidious Roots, Paradise Druid, Satyr Wayfinder, Disruptive Stormbrood","Thirst for Identity, Deceptive Landscape, Bountiful Landscape, Eusocial Engineering, Priest of the Blood Rite, Ash Barrens, Mad Ratter, Bridgeworks Battle, Dream Beavers, Galewind Moose, Charging Strifeknight, Chainweb Aracnir, Grafted Wargear, Faerie Dreamthief, Vitu-Ghazi Guildmage, Twisted Landscape, Bannerhide Krushok, Scout the City, General Marhault Elsdragon"
"42","7","Black/Blue","BU Tempo","Spells","6","17","17","3.39","Fiery Islet, Undercity Sewers, Phantom Interference, Halo Forager, Stock Up, Mulldrifter, Go for the Throat, Brainstorm, Baleful Strix, Rise from the Tides, Confounding Riddle, Omen of the Sea, Talrand's Invocation, Fact or Fiction, The Eldest Reborn, Swamp, Lórien Revealed, Striped Riverwinder, Faebloom Trick, Preordain, Riftwing Cloudskate, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Sink into Stupor, Expressive Iteration, Control Magic, Kasmina, Enigmatic Mentor, Slickshot Lockpicker, Watery Grave","Tandem Lookout, Artisan of Kozilek, Thermo-Alchemist, Order of Midnight, Glacier Godmaw, Faithless Looting, Canyon Crab, Mishra's Bauble, Blossom Prancer, Wurmcoil Larva, Goblin Surprise, Balmor, Battlemage Captain, Sprite Dragon, Flametongue Kavu, Eldrazi Skyspawner, Faerie Vandal, Coastline Marauders, Archive Dragon, Highway Robbery"
"42","8","Black/White","BW Aristocrats","Spells","12","11","17","2.70","Umbral Collar Zealot, Syr Konrad, the Grim, Troll of Khazad-dûm, Blood Artist, Inquisition of Kozilek, Lord Skitter's Butcher, Ashnod's Altar, Unearth, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Graceful Restoration, Bone Shards, Night's Whisper, Demonic Tutor, Call of the Death-Dweller, Reassembling Skeleton, Elas il-Kor, Sadistic Pilgrim, Plains, Plains, Bastion of Remembrance, Gonti, Lord of Luxury, Path to Exile, Lampad of Death's Vigil, Spawning Pit, Hero of the Dunes, Shi'ar Soldier, Yahenni, Undying Partisan","Oketra's Monument, Avacyn's Pilgrim, Horizon Canopy, Duress, Sunhome Stalwart, The Underworld Cookbook, Waker of Waves, Prava of the Steel Legion, Kitchen Finks, Sheltering Landscape, Reinforced Ronin, Primordial Pachyderm, Guarded Heir, Mage's Attendant, Sawblade Skinripper, The Cave of Two Lovers, Indebted Spirit, Githzerai Monk, Skateboard, Seeker of the Way, Perilous Myr, Grizzly Fate"
"43","1","Green/Blue","GU Ramp","Green/Blue","15","8","17","2.91","Simic Growth Chamber, Splash Lasher, Justice, Vance Astrovik, Killmonger, Scourge of Wakanda, Breeding Pool, Stock Up, Elvish Mystic, Floodpits Drowner, Ultimo, Civilization's End, Arbor Elf, Behold the Unspeakable, Swamp, Repulsive Mutation, Llanowar Elves, Whirler Rogue, Wolfwillow Haven, Rishkar, Peema Renegade, Colossal Skyturtle, Talisman of Curiosity, Serum Visionary, Timeless Witness, Hunter's Talent, Island, Island, Island, Island, Island, Island, Island, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Biomechan Engineer, Counterspell, Malevolent Rumble, Shi'ar Soldier","Talisman of Progress, Plumecreed Escort, Icy Manipulator, Aftermath Analyst, Canyon Crab, Untethered Express, Striped Riverwinder, Overwhelming Encounter, Unnerving Grasp, Mouth of the Storm, Wreckage Wickerfolk, Thran Dynamo, Riftwing Cloudskate, Lluwen, Exchange Student, Mirrorshell Crab, Rise of the Ants, Night Scythe, Autarch Mammoth, Collector's Vault, General Marhault Elsdragon"
"43","2","Black/Green","BG Graveyard","Humans, Creatures","16","7","17","2.96","Utopia Sprawl, Lively Dirge, Golgari Rot Farm, Rubblebelt Maverick, Elves of Deep Shadow, Beanstalk Giant, Horizon Canopy, Eternal Witness, Summon: Fenrir, Wall of Roots, Rise of the Witch-king, Honest Rutstein, Triarch Praetorian, Swamp, Swamp, Swamp, Swamp, Swamp, Shriekmaw, Rampant Growth, Duskwatch Recruiter, Spinewoods Armadillo, Overgrown Tomb, Reanimate, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Devoted Druid, Insidious Roots, Spider Spawning, Bannerhide Krushok, Night Nurse, Healer of Heroes, Disruptive Stormbrood, Scurry Oak","Eldrazi Ravager, Eusocial Engineering, Imperious Perfect, Nyxborn Hydra, Kitchen Finks, Studious First-Year, Renata, Called to the Hunt, Trumpeting Herd, Blossom Prancer, Wurmcoil Larva, Harmonize, Temur Sabertooth, Rancor, Seismic Sense, Flopsie, Bumi's Buddy, Eldrazi Repurposer, Earthrumbler, Fiend Hunter, Gary Clone"
"43","3","Red/Blue","RU Spellslinger","Spells, Humans","12","11","17","2.70","Fiery Islet, Drix Interception, Chart a Course, Phantom Interference, Talisman of Creativity, Steam Vents, Heartfire Immolator, Curiosity, Brainstorm, Eddymurk Crab, Mischievous Mystic, Cynette, Jelly Drover, Pestermite, Ka-Zar of the Savage Land, Faebloom Trick, Ghostfire Slice, Mountain, Mountain, Mountain, Mountain, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Island, Faerie Vandal, Shoreline Looter, Mana Leak, Monastery Swiftspear, Murmuring Mystic, Echoing Truth, Hearth Elemental, Khenra Spellspear, Arc Trail","Ornithopter of Paradise, Bloodbraid Elf, Razorkin Hordecaller, Irreverent Gremlin, Iraxxa, Empress of Mars, Embereth Shieldbreaker, Ash Barrens, Pack Guardian, Reckless Pyrosurfer, Pilgrim's Eye, Curse of Predation, Sontaran General, Goblin Surprise, Goblin Banneret, Diresight, Eldrazi Skyspawner, Coastline Marauders, Emergency Eject, Cogwork Librarian, Pummeler for Hire"
"43","4","Black/Red","BR Aristocrats","Humans, Creatures","18","5","17","2.26","Fell the Profane, Kavaron Harrier, Thought-Stalker Warlock, Timeline Culler, Blood Crypt, Joo Dee, One of Many, Mayhem Devil, Night Clubber, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Spiteful Prankster, Blackcleave Cliffs, Gut, True Soul Zealot, Marionette Apprentice, Mogg War Marshal, Rally at the Hornburg, Eviscerator's Insight, Sawblade Skinripper, Carrion Feeder, Mountain, Mountain, Mountain, Liliana's Devotee, Judith, the Scourge Diva, Forsaken Miner, Lampad of Death's Vigil, Cult Conscript, Spawning Pit, Sulfurous Springs, Tortured Existence, Yahenni, Undying Partisan","Requisition Raid, Agonizing Remorse, Grey Knight Paragon, Wayfarer's Bauble, Leonardo, Leader in Blue, Treasure Keeper, Ashnod's Altar, Undead Gladiator, Kumano Faces Kakkazan, Ahn-Crop Crasher, Sheltering Landscape, Drown in Sorrow, Primordial Pachyderm, Stampeding Scurryfoot, Isolated Chapel, At Knifepoint, Animate Dead, Ghor-Clan Rampager, Perilous Myr"
"43","5","Blue/White","UW Control","Spells, Humans","13","10","17","3.09","Witch Enchanter, Lingering Souls, Fabled Passage, Ephemerate, Hypnotic Sprite, Lita, Little Orphan Amphibian, Prismari Campus, Scattered Groves, Unable to Scream, Confounding Riddle, Inspiring Vantage, Irrigated Farmland, Talrand's Invocation, Sacred Foundry, Lórien Revealed, Miscalculation, Soulherder, Dragoon's Lance, Ghostly Flicker, Swords to Plowshares, Island, Island, Island, Plains, Plains, Plains, Plains, Plains, Plains, Sharae of Numbing Depths, Meticulous Archive, Goliath, Mass Manipulator, Githzerai Monk, Inspiring Overseer, Agent 13, Sharon Carter, Cloudgoat Ranger, Seeker of the Way, Perilous Landscape, Pinnacle Monk, Twinmaw Stormbrood","Dewdrop Cure, Elixir of Immortality, Painter's Studio // Defaced Gallery, Rally the Peasants, Archetype of Courage, Shattered Landscape, Propagator Drone, Air Nomad Legacy, Dream Beavers, Pyretic Rebirth, Galewind Moose, Tranquil Landscape, Environmental Scientist, Third Path Iconoclast"
"43","6","Black/Blue","BU Reanimator","Spells","7","16","17","2.96","Faerie Conclave, Dance of the Dead, Fatal Push, Halo Forager, Sheoldred's Edict, Fetid Pools, Duress, Baleful Strix, Bane of Bala Ged, The Eldest Reborn, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Sinister Starfish, Necromancy, Resentful Revelation, Godless Shrine, Night's Whisper, Demonic Tutor, Hymn to Tourach, Dinrova Horror, Memory Lapse, Sink into Stupor, Life // Death, Unburial Rites, Lush Portico, Gonti, Lord of Luxury, Accursed Marauder, Live or Die, Exhume, Watery Grave","Everflowing Chalice, Picklock Prankster, Contaminated Landscape, Shroudstomper, The Underworld Cookbook, Intimidation Campaign, Curse of Disturbance, Marauding Sphinx, Sandstone Oracle, Trostani's Summoner, Stormkeld Vanguard, Rite of the Raging Storm, Samurai's Katana, Faerie Dreamthief, Meteor Golem, Kasmina, Enigmatic Mentor, Cast Out"
"43","7","Red/Blue","RU Spellslinger","Spells","8","15","17","2.00","Ponder, Amethyst Dragon, Noise Marine, Opera Love Song, Rimrock Knight, Reckless Charge, Consider, Mishra's Factory, Monstrous Rage, Firebolt, Balmor, Battlemage Captain, Flametongue Yearling, Chain Lightning, Coruscation Mage, Iroh's Demonstration, Greasewrench Goblin, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Burst Lightning, Flametongue Kavu, Island, Island, Island, Improbable Alliance, Expressive Iteration, Fire Magic, Brimstone Volley, Shrine of Burning Rage, Weaponize the Monsters","Cactusfolk Sureshot, Skoa, Embermage, A.I.M. Synthoids, Eternal Student, Tandem Lookout, Stomping Ground, Frost Trickster, Circuit Mender, Meteor Sword, Artisan of Kozilek, Veteran Beastrider, Seething Landscape, Priest of the Blood Rite, Atraxi Warden, Mad Ratter, Argyr, Tidal Spinner, Snare Thopter, Into the Roil, The Cave of Two Lovers, Mind Stone, Vitu-Ghazi Guildmage"
"43","8","White","W Weenie","Artifacts, Soldiers, Creatures","16","7","17","2.43","Oketra's Monument, Kor Skyfisher, Glyph Elemental, Sunhome Stalwart, Spectral Procession, Bonesplitter, Porcelain Legionnaire, Surgical Suite // Hospital Room, Cathar Commando, Momo, Playful Pet, Nurturing Pixie, Adanto Vanguard, Splitskin Doll, Mana Tithe, Mage's Attendant, Recruitment Officer, Rhox Veteran, Flickerwisp, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Mandibular Kite, Descendant of Storms, Dalkovan Packbeasts, Ominous Cemetery, Sheltered by Ghosts, All-Fates Stalker","Staggershock, Gingerbrute, Order of Midnight, Dragon Trainer, Imperial Oath, Prava of the Steel Legion, Scrapwork Mutt, Tolls of War, Bonder's Ornament, Guarded Heir, Basalt Monolith, Arabella, Abandoned Doll, Shuri, Vibranium Technologist, Glimmerpoint Stag, Getaway Glamer, High-Speed Hoverbike, Heroic Reinforcements, Skateboard, Hero of the Dunes, Sunbaked Canyon, Abrade"
"44","1","Green/Blue/White","GUW Blink","Artifacts","9","14","17","2.74","Talisman of Progress, Prismatic Vista, Simic Growth Chamber, Hard Evidence, Everflowing Chalice, Circuit Mender, Justice, Vance Astrovik, Brawn, Amadeus Cho, Mulldrifter, Icy Manipulator, Brainstorm, Ornithopter of Paradise, Reflector Mage, Trostani's Summoner, Sprout Swarm, Thran Dynamo, Path to the World Tree, Ghostly Flicker, Swords to Plowshares, Island, Island, Island, Island, Island, Island, Island, Forest, Forest, Forest, Plains, Plains, Plains, Plains, Fertile Ground, Malevolent Rumble, Lush Portico, Loxodon Warhammer, Thopter Squadron, Collector's Vault, Mighty Mutanimals","Plumecreed Escort, Kor Skyfisher, Imperious Perfect, Arbor Elf, Intimidation Campaign, Curse of Predation, The Last Ronin's Technique, Marauding Sphinx, Overwhelming Encounter, Wolfwillow Haven, Archetype of Courage, Harmonize, Memory Lapse, Mirrorshell Crab, Gary Clone, Vitu-Ghazi Guildmage, Pierce Strider, Bannerhide Krushok, Satyr Wayfinder"
"44","2","Black","B Midrange","Spells","8","15","17","3.26","Shefet Archfiend, Lively Dirge, Agonizing Remorse, Dance of the Dead, Cut Down, Sheoldred's Edict, Troll of Khazad-dûm, Victimize, Go for the Throat, Bane of Bala Ged, The Eldest Reborn, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Sinister Starfish, Drown in Sorrow, Ravenous Chupacabra, Ka-Zar of the Savage Land, Hymn to Tourach, Reanimate, Forest, Life // Death, Unburial Rites, Gonti, Lord of Luxury, Faerie Dreamthief, Live or Die, Tortured Existence","Undercity Sewers, Umbral Collar Zealot, Contaminated Landscape, Wayfarer's Bauble, Fetid Pools, The Underworld Cookbook, Rise of the Witch-king, Night Clubber, Graceful Restoration, Cliffhaven Kitesail, Basalt Monolith, Air Nomad Legacy, Elas il-Kor, Sadistic Pilgrim, Peace Strider, Shoreline Looter, Bastion of Remembrance, Mind Stone, Spawning Pit, Hero of the Dunes, Perilous Myr, Environmental Scientist, Huskburster Swarm"
"44","3","Red/Blue","RU Spellslinger","Spells, Humans","11","12","17","2.65","Ponder, Fiery Islet, Staggershock, Chart a Course, Faerie Conclave, Phantom Interference, Heartfire Immolator, Picklock Prankster, Rise from the Tides, Prismari Campus, Eddymurk Crab, Mischievous Mystic, Mishra's Factory, Hieroglyphic Illumination, Monstrous Rage, Daze, Unnerving Grasp, Balmor, Battlemage Captain, Mountain, Mountain, Mountain, Mountain, Mountain, Sprite Dragon, Burst Lightning, Island, Island, Island, Island, Island, Island, Island, Island, Faerie Vandal, Expressive Iteration, Remand, Murmuring Mystic, Hearth Elemental, Khenra Spellspear, Third Path Iconoclast","Tandem Lookout, Hypnotic Sprite, Opera Love Song, Inspiring Vantage, Spyglass Siren, Repulsive Mutation, Sourbread Auntie, Cynette, Jelly Drover, Meat Locker // Drowned Diner, The Neutrinos, Faerie Seer, Eldrazi Skyspawner, Mandibular Kite, Meticulous Archive, Elite Interceptor, Agent 13, Sharon Carter, Night Scythe, Echoing Truth"
"44","4","Red/White","RW Aggro","Artifacts, Soldiers","15","8","17","2.04","Journey to Nowhere, Rally the Peasants, Irreverent Gremlin, Sacred Foundry, Bonesplitter, Gut, True Soul Zealot, Porcelain Legionnaire, Accorder Paladin, Cathar Commando, Arabella, Abandoned Doll, Rally at the Hornburg, Nurturing Pixie, Adanto Vanguard, Splitskin Doll, Recruitment Officer, Mountain, Mountain, Dragoon's Lance, Rhox Veteran, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Rabbit Battery, Thraben Inspector, Dalkovan Packbeasts, Sheltered by Ghosts, Path to Exile, Militia Bugler, Reprieve, Sunbaked Canyon","Dawnbringer Cleric, Dewdrop Cure, Lingering Souls, Aerie Auxiliary, Ephemerate, Painter's Studio // Defaced Gallery, Treasure Keeper, Omen of the Sea, Floodpits Drowner, Guarded Heir, Momo, Playful Pet, Mage's Attendant, Glimmerpoint Stag, Goblin Banneret, Shepherd of the Clouds, Sharae of Numbing Depths, Fire Magic, Night Nurse, Healer of Heroes, Shi'ar Soldier, Pummeler for Hire"
"44","5","Green/White","GW Counters","Enchantments, Humans","15","8","17","3.52","Witch Enchanter, Oketra's Monument, Combat Thresher, Grey Knight Paragon, Rosie Cotton of South Lane, Lita, Little Orphan Amphibian, Glyph Elemental, Victor Timely, Wily Tycoon, Eusocial Engineering, Summon: Fenrir, Scattered Groves, Essence Reliquary, Kitchen Finks, Surgical Suite // Hospital Room, Rishkar, Peema Renegade, Duskwatch Recruiter, Under the Skin, Mana Tithe, Forest, Forest, Forest, Forest, Elite Scaleguard, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Fiend Hunter, Paradise Druid, Battle Screech, Scurry Oak, Cast Out","Prophetic Prism, Elixir of Immortality, Imperial Oath, Unearth, Imodane's Recruiter, Epochrasite, Ash Barrens, Studious First-Year, Wall of Omens, Shattered Landscape, Sandstone Oracle, Soulherder, Dream Beavers, Snare Thopter, Charging Strifeknight, Tranquil Landscape, Rise of the Ants, Skateboard, Seeker of the Way, Cogwork Librarian, City of Brass"
"44","6","Black/Red","BR Aristocrats","Humans","14","9","17","2.26","Syr Konrad, the Grim, Fatal Push, Morbid Opportunist, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Blackcleave Cliffs, Marionette Apprentice, Skittering Precursor, Mogg War Marshal, Night's Whisper, Shock Brigade, Fell, Sawblade Skinripper, Call of the Death-Dweller, Carrion Feeder, Pyretic Rebirth, Mountain, Mountain, Mountain, Mountain, Mountain, Liliana's Devotee, Judith, the Scourge Diva, Grafted Wargear, Voldaren Epicure, Forsaken Miner, Lampad of Death's Vigil, Cult Conscript, Power Word Kill, Goblin Bombardment, Weaponize the Monsters","Eternal Student, Bitter Reunion, Kavaron Harrier, Seething Landscape, Duress, Vampire Sovereign, Undead Gladiator, Scrapwork Mutt, Wurmcoil Larva, Goblin Surprise, Greasewrench Goblin, Riftwing Cloudskate, Flametongue Kavu, At Knifepoint, Coastline Marauders, Highway Robbery, Shrine of Burning Rage, Harrier Strix, Scout the City, Arc Trail, Vampire Nighthawk"
"44","7","Green/Red","GR Stompy","Creatures","17","6","17","3.43","Choco-Comet, Stomping Ground, Noise Marine, Wall of Roots, Bloodbraid Elf, Lightning Bolt, Thrashing Brontodon, Pack Guardian, Blossom Prancer, Flametongue Yearling, Eden, Seat of the Sanctum, Rampant Growth, Stormkeld Vanguard, Samurai's Katana, Rancor, Bridgeworks Battle, Joraga Treespeaker, Geological Appraiser, Mountain, Mountain, Mountain, Mountain, Eldrazi Repurposer, Galewind Moose, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Ominous Cemetery, Honored Hydra, Sheltered Thicket, Autarch Mammoth, General Marhault Elsdragon, Brazen Collector, Surrak, the Hunt Caller","Talisman of Creativity, Eldrazi Ravager, Bountiful Landscape, Shroudstomper, Heartfire Hero, Talisman of Dominance, Embereth Shieldbreaker, Spiteful Prankster, Signal Pest, Mad Ratter, Propagator Drone, Fireblast, Practiced Scrollsmith, Hordeling Outburst, Flopsie, Bumi's Buddy, Lluwen, Exchange Student, Archive Dragon, Brimstone Volley"
"44","8","Black/Green/Blue","BGU Value","Creatures","16","7","17","3.26","A.I.M. Synthoids, Golgari Rot Farm, Breeding Pool, Elves of Deep Shadow, Stock Up, Beanstalk Giant, Eternal Witness, Aftermath Analyst, Baleful Strix, Vilespawn Spider, Fact or Fiction, Honest Rutstein, Swamp, Swamp, Underground Mortuary, Spinewoods Armadillo, Overgrown Tomb, Island, Island, Island, Island, Forest, Forest, Forest, Forest, Forest, Biomechan Engineer, Foreboding Landscape, Fallaji Archaeologist, Arms of Hadar, Hedge Maze, Counterspell, Control Magic, Bramble Wurm, Fyndhorn Elves, Sakura-Tribe Elder, Obsessive Stitcher, Disruptive Stormbrood, Grizzly Fate, Dismember","Frost Trickster, Meteor Sword, Rubblebelt Maverick, Lose Focus, Halo Forager, Curiosity, Order of Midnight, Canyon Crab, Mouth of the Storm, Rite of the Raging Storm, Raven's Crime, Codecracker Hound, Earthrumbler, Chainweb Aracnir, Kasmina, Enigmatic Mentor, Moment of Truth"
"45","1","Red/Blue","RU Spellslinger","Spells, Humans","11","12","17","2.30","Faerie Conclave, Steam Vents, Stock Up, Thermo-Alchemist, Opera Love Song, Rimrock Knight, Victor Timely, Wily Tycoon, Start the TARDIS, Prismari Campus, Faithless Looting, Reckless Charge, Iraxxa, Empress of Mars, Kumano Faces Kakkazan, Unnerving Grasp, Firebolt, Balmor, Battlemage Captain, Chain Lightning, Ghostfire Slice, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Mountain, Island, Island, Island, Improbable Alliance, Electrostatic Infantry, Monastery Swiftspear, Shrine of Burning Rage, Slickshot Lockpicker, Hearth Elemental, Khenra Spellspear, Third Path Iconoclast","Avacyn's Pilgrim, Gingerbrute, Bitter Reunion, The Underworld Cookbook, Rally the Peasants, Inspiring Vantage, Behold the Unspeakable, Imodane's Recruiter, Sontaran General, Argyr, Tidal Spinner, Dragon Sniper, Rancor, Air Nomad Legacy, Practiced Scrollsmith, Charging Strifeknight, Emergency Eject, Seeker of the Way, Ghor-Clan Rampager, General Marhault Elsdragon"
"45","2","Black/Green","BG Graveyard","Black/Green","14","9","17","3.48","Brawn, Amadeus Cho, Cut Down, Beanstalk Giant, Rise of the Witch-king, Elvish Mystic, Honest Rutstein, Swamp, Swamp, Swamp, Swamp, Swamp, Bitter Triumph, Underground Mortuary, Spinewoods Armadillo, Under the Skin, Overgrown Tomb, Joraga Treespeaker, Timeless Witness, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Forest, Animate Dead, Devoted Druid, Pelakka Wurm, Life // Death, Unburial Rites, Insidious Roots, Bramble Wurm, Live or Die, Fyndhorn Elves, Sakura-Tribe Elder, Satyr Wayfinder, Huskburster Swarm","Utopia Sprawl, Stomping Ground, Glacier Godmaw, Spectral Procession, Diligent Webkeepers, Undead Gladiator, Touch the Spirit Realm, Pack Guardian, Renata, Called to the Hunt, Blossom Prancer, Curse of Predation, Shepherd of the Flock, Wolfwillow Haven, Rampant Growth, Trostani's Summoner, Rootbound Crag, Seismic Sense, Galewind Moose, Earthrumbler, Autarch Mammoth"
"45","3","Black/White","BW Aristocrats","Black/White","14","9","17","2.43","Dewdrop Cure, Lively Dirge, Lingering Souls, Blood Artist, Morbid Opportunist, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Tolls of War, Bone Shards, Godless Shrine, Cathar Commando, Arabella, Abandoned Doll, Eviscerator's Insight, Reassembling Skeleton, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Bastion of Remembrance, Descendant of Storms, Dalkovan Packbeasts, Inspiring Overseer, Accursed Marauder, Cloudgoat Ranger, Night Nurse, Healer of Heroes, Deep-Cavern Bat, Spawning Pit, Power Word Kill, Mighty Mutanimals, Yahenni, Undying Partisan","Skoa, Embermage, Glyph Elemental, Sunhome Stalwart, Leonardo, Leader in Blue, Reinforced Ronin, Cliffhaven Kitesail, Signal Pest, Shattered Landscape, Adanto Vanguard, Hordeling Outburst, Shepherd of the Clouds, Fertile Ground, Elite Interceptor, Gary Clone, Vitu-Ghazi Guildmage, Faller's Faithful, Thopter Squadron, Perilous Myr, Abrade, Twinmaw Stormbrood, Pummeler for Hire"
"45","4","White","W Weenie","White","15","8","17","2.30","Dawnbringer Cleric, Kor Skyfisher, Requisition Raid, Aerie Auxiliary, Rosie Cotton of South Lane, The Duke, Rebel Sentry, Wall of Omens, Accorder Paladin, The Last Ronin's Technique, Nurturing Pixie, Splitskin Doll, Mana Tithe, Mage's Attendant, Swords to Plowshares, Flickerwisp, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Plains, Law-Rune Enforcer, Sheltered by Ghosts, Githzerai Monk, Path to Exile, All-Fates Stalker, Reprieve, Anafenza, Kin-Tree Spirit, Cast Out","Umbral Collar Zealot, Deceptive Landscape, Eldrazi Ravager, Horizon Canopy, Contaminated Landscape, Wayfarer's Bauble, Duress, Scattered Groves, Ash Barrens, Studious First-Year, Graceful Restoration, Psychic Spiral, Night's Whisper, Elas il-Kor, Sadistic Pilgrim, Peace Strider, Arms of Hadar, Mind Stone, Lluwen, Exchange Student, Gonti, Lord of Luxury, Red Guardian, Super-Soldier, Tortured Existence, Exhume"
"45","5","Black/Blue","BU Tempo","Humans","15","8","17","3.52","Thirst for Identity, Simic Growth Chamber, Shefet Archfiend, Undercity Sewers, Agonizing Remorse, Circuit Mender, Killmonger, Scourge of Wakanda, Iron-Shield Elf, Breeding Pool, Troll of Khazad-dûm, Picklock Prankster, Victimize, Fetid Pools, Bane of Bala Ged, Ornithopter of Paradise, The Eldest Reborn, Talisman of Dominance, Night Clubber, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Lórien Revealed, Striped Riverwinder, Shuri, Vibranium Technologist, Island, Island, Island, Island, Dauntless Scrapbot, Sink into Stupor, Fallaji Archaeologist, Counterspell, Goliath, Mass Manipulator, Vampire Nighthawk","Curiosity, Vilespawn Spider, Epochrasite, The Aesir Escape Valhalla, Rishkar, Peema Renegade, Harmonize, Soulherder, Getaway Glamer, Bridgeworks Battle, Goblin Banneret, Dragoon's Lance, Biomechan Engineer, Foreboding Landscape, Writhing Chrysalis, Bannerhide Krushok, Cogwork Librarian, Echoing Truth, City of Brass"
"45","6","Black/Blue","BU Tempo","Spells","10","13","17","3.22","Fatal Push, Lose Focus, Halo Forager, Thought-Stalker Warlock, Baleful Strix, Inquisition of Kozilek, Waker of Waves, Eddymurk Crab, Confounding Riddle, Irrigated Farmland, Consider, Reflector Mage, Swamp, Swamp, Swamp, Swamp, Swamp, Swamp, Intimidation Campaign, Mishra's Factory, Marauding Sphinx, Demonic Tutor, Eden, Seat of the Sanctum, Faebloom Trick, Hymn to Tourach, Dinrova Horror, Island, Island, Island, Island, Island, Island, Memory Lapse, Plains, Into the Roil, Mana Leak, Mirrorshell Crab, Kasmina, Enigmatic Mentor, Obsessive Stitcher, Hallowed Fountain","Splash Lasher, Ephemerate, Tandem Lookout, Lita, Little Orphan Amphibian, Seething Landscape, Essence Reliquary, Drown in Sorrow, Guarded Heir, Wild Growth, Momo, Playful Pet, Iroh's Demonstration, Glimmerpoint Stag, Faerie Vandal, Sharae of Numbing Depths, Spinewoods Paladin, Tranquil Landscape, Lush Portico, Scout the City"
